"Date Added","Track Item",Retailer,"Retailer Item ID",TLD,UPC,Title,Manufacturer,Brand,"Client Product Group",Category,Subcategory,"Amazon Sub Category"
11/14/2017,Y,AMAZON,B010UOB6OE,com,',"Black & Decker CM1936ZA 36V Cordless Lawn Mower , 19","BLACK AND DECKER","BLACK AND DECKER","OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
11/14/2017,Y,AMAZON,B011WRUODC,com,'885911356602,"DEWALT DCF682N1 8V MAX Gyroscopic Inline Screwdriver","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34200 Screw Guns"
11/2/2017,Z-EXCLUDE,AMAZON,B06XVZ2SMB,com,',"Right Angle Drill, 105 Degree Right Angle Driver Angle Extension Power Screwdriver Drill Attachment 1/4inch Hex Bit Socket Screwdriver Holder Adapter by Jelbo",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B008XK9MKS,com,',"Rino Tuff Push nâ Load Universal 3-Blade Head for ",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01H9BM0NW,com,',"DEWALT DCS7485T1 FLEXVOLT 60V MAX Table Saw Kit, 8-1/4","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00009YUMF,com,',"DEWALT DW4890 Bi-Metal Reciprocating Saw Blade Tough Case Set, 15-Piece","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B0043XX87W,com,'885911204019,"DEWALT DCD710S2 12-Volt Max 3/8-Inch Drill Driver Kit","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34030 Corded Drills"
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01M1N3EBM,com,',"BLACK+DECKER LBX2540 40V Max 2.5 Ah Lithium Ion Battery","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01LXQXUCU,com,',"3 Year Asurion Floorcare Extended Protection Plan ($125-149.99)",,,,,,
11/2/2017,Y,AMAZON,B06XKLWYT1,com,',"Zombi ZST5817 15-Inch 58-Volt 4Ah Lithium Cordless Electric Straight Shaft String Trimmer, Battery & Charger Included","AMERICAN LAWN MOWER",ZOMBI,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
11/2/2017,Z-EXCLUDE,AMAZON,B00FRMHZJA,com,'719265531012,"Viper Laser Throw/Toe Line Marker (Steel and Soft Tip Darts)",,,,,,"8040 Dart Accessories"
11/2/2017,Y,AMAZON,B01M4OOTDY,com,',"Ryobi P277 One+ 18 Volt Lithium Ion 1/2 Inch 2-Speed Drill Driver (18 Volt Batteries Not Included / Power Tool Only),Green,",TTI,RYOBI,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
11/2/2017,Z-EXCLUDE,AMAZON,B017O5UHFQ,com,',"HIPA Carburetor with Primer Bulb Tune Up Kit for STIHL FS87 FS90 FS100 FS110 HL100 HL90 Trimmer",,,,,,
7/2/2018,"Needs Review - Add Browsenode Items - 4543152011",AMAZON,B019VXKUDI,com,',"Greenworks PRO 21-Inch 80V Cordless Lawn Mower, 4.0 AH Battery Included GLM801602",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00U24VG0W,com,'885911355889,"DEWALT DWE402K 4-1/2-Inch 11-Amp Angle Grinder Kit",,,,,,"58020 Handheld Grinders"
11/2/2017,Y,AMAZON,B06XTY4Q63,com,',"DEKOPRO SATURN Cordless Drill Driver 10.8V 3/8 Inc",DEKO,DEKO,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
11/14/2017,Y,AMAZON,B01MXGOGJ7,com,'885911491662,"DEWALT DCF890M2 20V MAX XR 3/8"" Compact Impact Wrench Kit","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34190 Impact Wrenches"
11/2/2017,Z-EXCLUDE,AMAZON,B01BF0YXK6,com,',"PowRyte Medium Stroke Air Hammer with 4 Chisels",,,,,,
11/2/2017,Y,AMAZON,B018FWFAQI,com,',"Suaoki S9 330ft Laser Distance Measure, Laser Measure with 2 Bubble Levels ,Pythagorean Mode and Area , Volume Calculation and Range Finder / Digital Tape Measure",SUAOKI,SUAOKI,"CONSTRUCTION LASERS","LINE LASERS",,
11/2/2017,Y,AMAZON,B002EEP4VK,com,',"Milwaukee 2410-22 M12 12-Volt 3/8-Inch Drill/Driver",TTI,MILWAUKEE,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B004L3X9AU,com,',"DEWALT DW8500 14-Inch by 1-Inch Diamond Edge Chop Saw Blade","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01B9KQ1P2,com,',"Stanley Tools and Consumer Storage STST13331 Essential Toolbox, 12.5, Black/Yellow","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B00L0F32AY,com,',"Toro 2-cycle 25.4 Cc Power Head 51944",TORO,TORO,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
11/2/2017,Z-EXCLUDE,AMAZON,B00526V0OC,com,',"Black & Decker RC-065-P Spool Cover for GH700/GH710 and GH750 GrassHog String Trimmers",,,,,,
11/2/2017,Y,AMAZON,B006FALDSW,com,',"Fiskars 17 Inch StaySharp Plus Reel Mower (6207)",FISKARS,FISKARS,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
11/2/2017,Z-EXCLUDE,AMAZON,B01GH81RZA,com,',"Xcsource 10pcs 50mm PH2 1/4"" Hex Shank Magnetic Phillips Head Screwdriver Bits Titanium Coated S2 Steel Power Tools BI214",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01HLN2VAA,com,',"Ryobi AC14RFL 0.080 in. Single Fixed Line String Head for Cordless Trimmers",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B000NW4YRK,com,'706569972603,"SE 979FSG Flexible Shaft Grinder, Chuck, Pedal, Switch",,,,,,"55160 Grinder & Chop Saw Accessories"
11/2/2017,Z-EXCLUDE,AMAZON,B01JROABYY,com,'709619853525,"POWERTEC 70175 Dust Collection Hose with Fittings Plus Two Reducers",,,,,,"55290 Vacuum & Dust Collector Accessories"
3/24/2018,"N - Low Sales Rank",AMAZON,B01N6A58PG,com,',"Hi-Spec Cordless 3.6V 1300mAh Li-ion Battery Power 4 LED Screwdriver & 102 Piece Insert Bit Set for Repair of Appliances, Electronic Gadgets, Toys, Laptops & Smartphones in Aluminium Case",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01N4R5UJE,com,',"RAK Universal Socket Grip (7-19mm) Multi-Function Ratchet Wrench Power Drill Adapter Set (Silver)",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0189EBVME,com,',"HIPA Tune Kit with Air Filter Spark Plug Primer Bulb for ECHO GT225 GT225i PAS225 PE225 PPF225 SHC225 SHC225s SRM225 SRM225i SRM225SB SRM225U Trimmer",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00009OYG9,com,',"Stanley 19-800 Saw Storage Mitre Box with 12-Inch Backsaw","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B01MCSZHCD,com,',"Makita XPH102 18V LXT Lithium-Ion Cordless 1/2"" Ha",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004RHAL,com,',"DEWALT DW4910 3-Inch by 5/8-Inch-11 Knotted Cup Brush/Carbon Steel .020-Inch","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0002Q8TPU,com,',"DEWALT DCS16250 2-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B002HWS2H2,com,'885911136938,"BLACK+DECKER PD400LG Next Generation Pivot-Driver with Smart Select","BLACK AND DECKER","BLACK AND DECKER","CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34030 Corded Drills"
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BPO58W,com,',"Stanley MR33C Medium Duty Riveter","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - MILWAUKEE DRILL DRIVE",AMAZON,B00TU66NP6,com,',"Milwaukee Electric Tool 48-32-4006 Shockwave Bit Set (40 Piece)",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00KS6FEDE,com,',"DEWALT DWE7499GD 10-Inch Jobsite Table Saw with Rolling Stand and Guard Detect","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B01G7EVVJ6,com,',"Lawn Mower Wheels Murray 21"" Low with 450 Series Engine, Red","BRIGGS AND STRATTON",MURRAY,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
11/2/2017,Z-EXCLUDE,AMAZON,B00PP4ILM0,com,',"Milwaukee Shockwave Impact Drill and Drive Driver Bit Set (45-Piece) 48-32-4009",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B000ASG8A8,com,',"DEWALT DW718 12-Inch Double-Bevel Slide Compound Miter Saw","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B008G44986,com,',"Homelite OEM 3075702 Fuel Tank String Trimmer Brushcutter 51930 51932 51934",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B002JAQCBK,com,',"DEWALT DW4764 10-Inch by .060-Inch Premium XP4 Tile Blade Wet","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0748QCKZ5,com,'885609011578,"Dyson V7 Car+Boat Cord-Free Handheld Vacuum",,,,,,"7007 Handheld Vacuums"
11/2/2017,Z-EXCLUDE,AMAZON,B000IBHKAY,com,'884540002997,"Apollo Tools 95 Piece Mechanics Tool Kit",,,,,,"10380 Tool Sets"
11/2/2017,Z-EXCLUDE,AMAZON,B0019NBZ6A,com,'706569026986,"SE 7614GCB-3 Double Ended Gun Cleaning Brush Set, Nylon Plastic & Copper Bristles, 3 Piece",,,,,,"10410 Other Hand Tools"
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BASSLW,com,',"DEWALT DW310K 12 Amp Heavy-Duty Reciprocating Saw Kit","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B019DY7JZW,com,'085388234773,"Poulan Pro 961120134 PR500N21SH Briggs 500ex Side Discharge/Mulch 2-in-1 Hi-Wheel Push Mower in 21-Inch Deck, 11-inch wheels",HUSQVARNA,"POULAN PRO","OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS","46215 Lawn Mowers"
11/2/2017,Y,AMAZON,B00FI0NQO4,com,'885911285735,"Dewalt DWE1014 3/8-Inch 0-2800 RPM VS Drill with Keyed Chuck","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34030 Corded Drills"
11/2/2017,Z-EXCLUDE,AMAZON,B00L74KZ62,com,'705105726038,"WeedShark The Original Pro String Trimmer Attachment",,,,,,"46170 String Trimmers & Edgers"
11/2/2017,Y,AMAZON,B01N12FL25,com,',"Poulan Pro 163cc 675 Exi Side Discharge/Mulch/Bag 3-in-1 Front Wheel Self Propelled Mower 22"" Deck",HUSQVARNA,"POULAN PRO","OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00002X1ZH,com,',"Stanley 21-115 Surform Shaver","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000EDTRL6,com,',"BOSTITCH 450S2-1 Wide Crown Lathing Stapler","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - STRING TRIMMER",AMAZON,B06XKDDKW1,com,',"Milwaukee M18 FUEL 18-Volt Lithium-ion Brushless Cordless String Trimmer (Tool Only)",,,,,,
11/2/2017,Y,AMAZON,B019Q8FLPA,com,',"Poulan Pro 967038901 40V Bump Feed .080 String Trimmer, 14""",HUSQVARNA,"POULAN PRO","OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0007XJO48,com,',"Stanley 20-526 15-Inch 12-Point/Inch SharpTooth Saw","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B000QBR4M0,com,'837013105138,"Hiltex 10513 1-1/2 Inch SDS Rotary Hammer Drill | Includes Demolition Bits, Flat and Point Chisels",HILTEX,HILTEX,"CORDLESS DRILLS & COMBO KITS","COMBO KITS",,"10170 Knives"
11/2/2017,Y,AMAZON,B000DZTZ3K,com,',"Poulan Pro PP025 17-Inch 25cc 2-Cycle Gas-Powered Curved-Shaft String Trimmer with Split Shaft",HUSQVARNA,"POULAN PRO","OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
11/2/2017,Y,AMAZON,B00ELQYCUI,com,',"Milwaukee 2407-22 M12 3/8 Drill Driver Kit",TTI,MILWAUKEE,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
11/2/2017,Z-EXCLUDE,AMAZON,B00H0L8E0A,com,',"PORTER-CABLE PCC680L 20-Volt Lithium Ion Battery (2-Pack)",,,,,,
11/2/2017,Y,AMAZON,B01MCS0H1G,com,'088381827447,"Makita XDT12Z 18V LXT Lithium-Ion Brushless Cordless Quick-Shift Mode 4-Speed Impact Driver, Tool Only,",MAKITA,MAKITA,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34190 Impact Wrenches"
7/2/2018,"Needs Review - Kragle Third Party Keyword - CRAFTSMAN LINE LASER ",AMAZON,B074XX1DTC,com,',"Huepar Self-Leveling 360 Laser Level - Mute Levelsure 902CG Green Beam 150 Ft Vertical Horizontal Line with Magnetic Pivoting Base, 2 Full-time Pulse",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000DCBK0,com,',"PORTER-CABLE 892 2-1/4-Horsepower Router","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0195KBAVI,com,',"DEWALT DCN660B 20V 16 Gauge 20Â° Finish Nailer",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004Y773,com,',"PORTER-CABLE 18002 Contour Hook and loop Pad (6-Inch)","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B001M0GBOG,com,',"DEWALT DW4765 4-1/2-Inch Porclean Tile Blade Wet/Dry","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B00YBFXCMI,com,',"GreenWorks Pro 80V 16-Inch Cordless String Trimmer (Attachment Capable), 2Ah Battery and Charger Included",GREENWORKS,GREENWORKS,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
11/2/2017,Y,AMAZON,B06XCRNXTH,com,',"Tanaka TCG23ECPSL 22.5cc 2-Cycle Gas Powered Solid Steel Drive Shaft String Trimmer",HITACHI,TANAKA,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
7/2/2018,"Needs Review - Kragle Third Party Keyword - RYOBI DRILL DRIVER",AMAZON,B00HPUFR38,com,',"Ryobi P118 18V Dual Chemistry Lithium Ion / NiCad Battery Charger with 2 Genuine OEM P102 Compact Lithium Ion Batteries (Includes 1 x Charger and 2 x Batteries)",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00YJ9VREG,com,',"PORTER-CABLE N286039 Drain Valve","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B00GLEWR96,com,',"Milwaukee 2606-22CT M18 1/2"" Drill Driver CP Kit",TTI,MILWAUKEE,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00PTX62XW,com,',"BLACK+DECKER WM225-A Portable Project Center and Vise","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B005HNJPHO,com,',"DEWALT DWST08201 Tough System Case, Small","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B001XFBBI6,com,',"Toro Recycler (22"") 190cc Personal Pace Lawn Mower w/ Blade Override - 20333",TORO,TORO,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000F4X6M0,com,',"Stanley 54-028 FatMax AntiVibe Shingler Hatchet with Blade","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B073CFBPC5,com,',"Ryobi ONE+ 18-Volt Lithium-Ion Cordless Trimmer/Edger and Blower/Sweeper Combo Kit - Battery and Charger Included",TTI,RYOBI,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
11/2/2017,Y,AMAZON,B01D1ZGYY6,com,',"Kobalt 80-Volt Max 16-in Straight Brushless Cordless String Trimmer with 2.0-Ah Battery & Charger",LOWES,KOBALT,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
11/2/2017,Z-EXCLUDE,AMAZON,B00BQHLJ4M,com,',"DEWALT DCB204 20V Max Premium XR Li-Ion Battery Pack",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B073W55B3D,com,',"10-Pcs Replacment Side Brushes for Eufy RoboVac 11",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B001HBNFLM,com,'706569650372,"SE 650FS 5"" Self Locking Straight Forceps, Stainless Steel",,,,,,"10410 Other Hand Tools"
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00IYB0O44,com,',"DEWALT DCS371B 20V MAX Lithium-Ion Band Saw, Bare-Tool","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01N6P2F8M,com,',"BLACK+DECKER LSW40C 40V Max Lithium Sweeper","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00E8K38PW,com,',"Rino Tuff 70266 Pivotrim X4 Pivoting Trimmer Head ",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000QFDADS,com,',"Stanley 55-119 FatMax Functional Utility Bar","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000BO6DHE,com,',"BLACK+DECKER 16748 Bullet Rotary Masonry Drill Bit Set, 5-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00ODN1CP2,com,',"DEWALT DWE304 10-Amp Reciprocating Saw","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00D5MWXRS,com,',"BLACK+DECKER BDST11000 Workmate Workbench 550lb Capacity Work Bench WM1000","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B011A04NAQ,com,',"Ryobi RY253SS 25cc Straight Shaft 18"" Lawn Grass W",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B01KV6BA6A,com,',"Chisel Tooth String Trimmer/Brushcutterer Blade for Stihl FS85 Rep 4112 713 4203 Made In Germany",,,,,,
11/2/2017,Y,AMAZON,B015ORCG1Y,com,',"Pink Power PP182LI 18 Volt Lithium-Ion Cordless Electric Drill Driver Kit for Women- Tool Case, Drill Set, 2 Batteries & Charger","SUNBELT POWER EQUIPMENT","PINK POWER","CORDLESS DRILLS & COMBO KITS","COMBO KITS",,
11/14/2017,Y,AMAZON,B0183RLWHQ,com,'885911425452,"DEWALT DCF887M2 20V MAX XR Li-Ion 4.0 Ah Brushless 0.25"" 3-Speed Impact Driver Kit","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34190 Impact Wrenches"
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B0051QICQW,com,',"DEWALT DWHT70263M Folding Locking Hex Key Set, MM","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B002ZVOLX4,com,',"Greenworks 18-Inch 12 Amp Corded Lawn Mower 25012",GREENWORKS,GREENWORKS,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
11/2/2017,Z-EXCLUDE,AMAZON,B0043RTNMW,com,',"Murray 42225E701MA 22-Inch High-Lift Blade for Bagging on a Push Mower for Lawn Mowers",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - LAWN MOWER",AMAZON,B00VTO5N2G,com,',"Smith's 50603 Mower Blade Sharpener",,,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B01HNELMQ6,com,',"TRIM-DADDY( power scissor, 2 speed electric trimme",,,,,,
11/14/2017,Y,AMAZON,B0001LQLE2,com,',"DEWALT DW059K-2 18-Volt NiCad 1/2-inch Cordless Impact Wrench Kit","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
11/2/2017,Z-EXCLUDE,AMAZON,B004OHHU5I,com,'641125362651,"Klein Tools 92914 Journeyman ProPack Apprentice Tool Set (14-Piece)",,,,,,"10380 Tool Sets"
11/2/2017,Z-EXCLUDE,AMAZON,B001GXPZEQ,com,'884540004489,"Apollo Tools 39 Piece General Tool Set",,,,,,"10380 Tool Sets"
11/2/2017,Z-EXCLUDE,AMAZON,B01J3O4RYS,com,',"PANOVOS (14pcs) Power Nut Driver Drill Bit Set Met",,,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B004VN3MYI,com,',"DeWALT Hard Plastic Universal Drill/Driver and Ham",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B001M5C87K,com,',"The Hillman Group 707322 Hurricane Wing Nut Driver, 1-Pack",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B005IW2OUY,com,',"DEWALT DW3984C 24 TPI Portable Band Saw Blade, 3-Pack","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B0000222XM,com,',"PORTER-CABLE 9444VS 1.8 Amp Variable Speed Profile Sander Kit","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B06ZZBDK6H,com,',"Ryobi RY40430 40V Lithium Ion 110 MPH Jet Fan Blower Kit",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00H4GU5SK,com,',"DEWALT DCD995M2 20-Volt Max XR Lithium Ion Brushless Premium 3-Speed Cordless Hammerdrill Kit","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B018X0VY3U,com,',"Grass Trimmer Line 5pound 095-Inch-by-896-Foot Spool Home Owner Graden Square Orange",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B0051QIH1M,com,',"DEWALT DWHT62513 10 Piece Screwdriver Set","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B00339XNSG,com,',"Factory Reconditioned Ryobi ZRRY26500 CS30 17-Inch 26cc 2-Stroke Gas-Powered Curved-Shaft String Trimmer with Detachable Shaft (Discontinued by Manufacturer)",TTI,RYOBI,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
7/2/2018,"Needs Review - Kragle Third Party Keyword - BLACK DECKER DRILL DR",AMAZON,B00OCCHJV0,com,',"Powerextra Upgraded 2 Pack 3500mAh Black & Decker 18V Replacement Battery for HPB18 HPB18-OPE 244760-00 A1718 FS18FL FSB18 Firestorm Black and Decker 18 Volt Battery",,,,,,
11/2/2017,Y,AMAZON,B06WRV76L6,com,'717709020054,"Hitachi D10VH2 3/8 inch Corded Drill, Variable Speed Trigger, Metal Keyless Chuck, 7.0 Amp, 0-2,700 RPM, 5 Year Warranty",HITACHI,HITACHI,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,"34030 Corded Drills"
11/2/2017,Z-EXCLUDE,AMAZON,B003X5KEUK,com,'837013102243,"Neiko 10224A Extra Long Security Power Bit Set, 32 Piece | 1/4"" Shank | 6"" Length",,,,,,"10310 Screwdrivers"
11/2/2017,Y,AMAZON,B00004W5PY,com,',"DEWALT DW255 6-Amp Drywall Screwdriver","BLACK AND DECKER",DEWALT,"CORDLESS DRILLS & COMBO KITS","DRILL DRIVERS",,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B0015BC3DU,com,',"DEWALT DW840K 7-Inch Angle Grinder with Bag and Wheels","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B008J2IPU8,com,',"Stanley FMST14920 FatMax Shallow Pro Organizer","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",AMAZON,B00H0KA9NQ,com,',"Porter Cable PCC640 20V Max Lithium Ion 1/4"" Hex Impact Driver (Bare Tool - No Battery, Charger or Case)",,,,,,
11/2/2017,Y,AMAZON,B00Q6EH3IQ,com,',"WORX WG771 56V Lithium-Ion 3-in-1 Cordless Mower with Locking Caster Wheels, 19-Inch, (2) Batteries and Charger Included",POSITEC,WORX,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
11/2/2017,Z-EXCLUDE,AMAZON,B01N24P9FM,com,',"ILIFE A4s Robot Vacuum Cleaner Replacement Kits- F",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0189EBUCU,com,',"HIPA 90069 RePower Kit With Primer Bulb for ECHO GT200 GT200i GT200R PE200 SRM210 SRM210i SRM210SB SRM210U String Trimmer",,,,,,
7/1/2018,"Needs Review - Add Browsenode Items - 4543152011",AMAZON,B00008IHSK,com,',"American Lawn Mower 1415-16 16-Inch 5-Blade Hand Push Reel Mower",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B01N3LTUDY,com,',"DEWALT DWST08270 Tough System Workshop Racking System with Tough System Organizer","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B00IOQV07E,com,',"Worx (2 Pack) WA0004 10-Foot Trimmer Spool Line fo",,,,,,
11/2/2017,Z-EXCLUDE,AMAZON,B0732Y27BC,com,',"Alfawise S60 Window Cleaner Robot,Framed Window Ro",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B00GJYTXZO,com,',"Stanley STST19950 Click and Connect Deep Tool Box","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B01MYC1WOF,com,',"DuroStar 20"" 5-Blade Height Adjustable Push Reel Mower",DUROSTAR,DUROSTAR,"OUTDOOR POWER EQUIPMENT",MOWERS,"WALK-BEHIND MOWERS",
11/2/2017,Z-EXCLUDE,AMAZON,B00YKE0LRY,com,',"High Accuracy 30*9mm 30' /2mm Alloy Metal Shell Bullseye Bubble Level for Tripod Ball Head",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000NIBHXS,com,',"Stanley 51-162 16 oz FatMax Xtreme AntiVibe Curve Claw Nailing Hammer","Black and Decker",,,,,
11/2/2017,Y,AMAZON,B01IY813VO,com,',"Snapper XD SXDST82K 82V Cordless String Trimmer Kit with 2Ah Battery & Rapid Charger, 1687875","BRIGGS AND STRATTON",SNAPPER,"OUTDOOR POWER EQUIPMENT","HANDHELD POWER","STRING TRIMMERS",
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B0051PCQ7Y,com,',"Stanley 16-793 Sweetheart 750 Series Socket Chisel 8 Piece Set","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",AMAZON,B00004YMDG,com,',"DEWALT DW4902 1-Inch by 1/4-Inch High Performance Carbon Knot Wire End Brush, 0.020-Inch Wire","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",AMAZON,B000J0BG7W,com,',"DEWALT D24000S Heavy-Duty 10-inch Wet Tile Saw with Stand","Black and Decker",,,,,
